Sentences	label
在无数次的等待中，我灰心了。	1
爸爸回来后，推开门见到“面目全非”的您，将其吓了一大跳。	3
年轻强壮的妈妈因为我们的长大已日渐苍老，她放飞的炊烟无法唤回天各一方的孩子和老伴；她的饭桌上只有一双筷子，饭菜因为没人夸耀没而失去美味儿。	2
可她老公却很沮丧的说，他在这个家里感觉不到自己的强大和被需要，感觉不到作为一个男人“承担”和“家”的意义！	1
下午老公带学员考试去了，晚上不能回来。	5
可是渐渐的，一些圈子离开了，有些好朋友也因此关闭了博客。	1
我星期一晚上，还跟老师网上聊天呢。	0
我宁愿选择寂寞，也不愿让自己太过悲伤。	1
次数多了也乏味了，实在是抱歉，一个男人总是在这中间徘徊。	1
亲爱的，对不起，我不该那么任性。	2
在你的梦里，天空一定很美！	0
似乎没有哪一年像２００８年这样把国家利益同个人利益如此紧密地联系在一起，所谓同呼吸、共命运。	0
想到这，心情又平静了许多，好赖自己还活着，什么是人生？	0
女主角经历过十二个男人后，最终选择了为她守候八年的同班同学袁佳。	0
去年夏天应邀到日本ＮＨＫ电视台上讲，我尤其说到了北海道大叔的事情。	0
如换一种角度说，他俩就不是东西，拿假钞来忽悠我，我就不应该客气。	4
惭愧惭愧！	1
”这事经《成都商报》报道后，网上网下就一下子就传开了。	3
“小沈阳”的火，分析观众的口味，确实有以后小品艺术的发展会有更加低俗的可能。	2
今天上午，把昨天买的黑葡萄都洗了吃，吃的时候都觉得不怎么好吃，但想想２０快钱一斤呢，不能太浪费，所以就吃光光了，可吃完没一个小时，我就吐了，吐的时候全是黑红的，把老公吓坏了，因为他不知道我吃了葡萄。	2
每一份感情都很美，每一程相伴也都令人迷醉。	0
我想不打钱都玩了几个小时，不来钱玩着有意思吗？	2
偶严重声明，我是跑出来打工混饭吃的，可不是专门来听他们吵架滴。	4
但这仅仅是女性维权组织的功劳吗？	2
欢迎大家来看望她们。	0
司机忍不住插话说，这些大学生是生在福中不知福啊。	1
老公为了不让我太辛苦，周末也总是抢着去店里忙，我家宝贝总是问我：“妈妈，为什么爸爸现在都不跟我们在一起吃饭睡觉了。	1
通通买来。	0
离别的尽头，还是离别。	1
心中顿生出的许多感慨，也沾上了湿漉漉的水气，在脑海里盘旋不定，却找不到出口。	2
哪里更适合我呢？	2
我一个人吃饭，一个人逛街，一个人睡觉，一个人散步，一个人听音乐，一个人漫步在许多城市的角落里，一个人孤独咀嚼着异乡的滋味。	1
忽然，有一天早上，她给老五把早饭送到寝室来了。	3
女孩考得不太好，在走与不走中，他们徘徊着，母亲倒不是担心她以后的发展问题，因为这样的女孩将来学成之后，定会有饭吃。	0
那么毫不经意地发生，这么悄无声息地结束。	2
我们大家都几岁了？	2
谢谢你，我的亲人！	0
而她已经是短发齐耳了。	5
那一刻我真的掉下了伤心的泪水，我的泪水始终没有停过，一想到以后所有的事情都要一个人去面对，去解决的时候，我真的是很无力，在去想这些问题了。	1
火车正停在定州站，这个我曾经战斗过的地方。	5
不知院子里开得热闹的三角梅滴雨的香味儿，是不是可以安抚老人寂寞的心。	2
我常常告诉自己不能这样，但有时很难控制自己；过后我常常后悔愧疚于我的失态、我的缺乏自控力！	1
自从静不告而别之后，我选择了跑步，每天一清早沿街边跑到滨江公园。	1
而奇怪的是无论在网络里还是在社会上，后者的口碑明显要好于前者，《叶问》第二周的票房收入比第一周高出５０％（根据媒体的相关报道），按正常情况应该相反才是。	2
此消息一出，中国拍手称快，西方为之震惊。	0
包括一些场景，包括一些环境。	5
这话确凿无疑，但似乎有语病。	2
酒精的作用，让睡眠变得不再艰难，却时常被乱乱的梦惊醒。	2
有谁能波澜不惊？	2
路边玩耍的小女孩，给我送来不谙世事的眼神。	2
终于就在昨天一场激烈的战争爆发了。	2
热闹之后的冷清，犹如盛夏之后的秋雨。	1
纵观中国的五千年历史，会给我们种种精细。	0
置身于熙熙攘攘的人群，又能感觉到旁若无人的自由，这是怎样的人生境界啊！	0
在议会换届选举时，只考虑一时的利益，随意修改换届选举的规则，使许多有主见有个性的政党实际上被排斥在新一轮议会选举之外，藉此不光彩的手段来维护少数几个党派的地位。	4
互相认错是你我最积极的战术，毕竟是一对恋爱宝贝，谁受伤，谁都会心疼。	2
我在属于你的轨道上行走着，无悔的孤单着，只因自己心里那放不下的承诺。	1
为此，笔者数日不能正常写作，这一次，真的怒了，这篇文字也成了２００９年的第一篇怒言。	4
让别人记住你的名字，勇敢地展现出你的风彩！	0
是什么使你保持沉默而不再言语？	1
日本刀的材料钢叫“和钢”，日文称Ｗａｋｏｕ，或者叫“玉钢”，Ｔａｍａｈａｇａｎｅ，均为日本土产。	5
惊吓之余，她强烈要求进手术准备房的路上我在前面。	2
与所有买不到车票的人一样，我们都在询问“车票哪里去了”。	2
两个人，形同陌路。	2
许多在恋爱中的人会迷失自己，找不到自己。	2
情感这个词太复杂，因为情感太复杂。	2
“垮掉的一代”，成为７０后给我们这一代人贴上的带有侮辱性质的标签。	4
等着六点多去东阳，写会字，一会洗衣服收拾东西出门。	5
从这一点上说，他们成功了，范跑跑的出现确实遮蔽了那些有洞见的思想的诞生。	4
微结婚那天，我人在东京，无法回去参加她的婚礼，我发了条祝福的信息给她，我也相信这一天她是幸福的！	0
我给省消协打电话说明情况，因为他们的电话到处张贴，希望能给予督促修理，他们一位先生接了电话，让我找区消协，区消协的一位先生让找工商所或电脑城的物业管理，天知道他们还往哪推。	4
让刘备这个“失败的人”和孙权这个“失意的人”联合起来，是曹操最大的失误，直接导致了赤壁之战的失败。	1
说可以拿鼓风机接管子吹吹烟道，只是没有管子。	2
于是，有些人在释放之后获得快乐。	0
情书写到感情深厚时，会忘乎所以，忘了真实的自己和现实生活。	2
这个回答我倒也听过，并且和那几个和我混得很熟的星巴克店都留过电话，但至今音讯全无。	1
霓虹灯在快乐的跳着，我蜷缩着，看人来，人往。	1
床上空空，床下空空。	5
你还年轻，你才活了２０几年，你想就这样下去吗！	4
那个时候最重要的任务当然是学习，家长和老师像联邦特工一样的监视着我们的一言一行。	2
雨前的防范终究无法做到滴水不漏，一粒泥土松动了，它的滚落，成了一只蚂蚁的梦魇。	1
后来生活好了，天天大米白面大鱼大肉，朋友到饭店请客吃饭，要改变口味赶时髦，说点个“窝头加咸菜”吧，我立马跟他急。	4
如今，生活在高楼大厦之中，再也见不到一排排的冰凌了，偶尔见到的小冰凌，也不再壮观，不再引人注目。	2
我用一个个喜讯灿烂全家人的笑容，用一个个奖励来告诉你们，付出总会有回报。	0
不过万幸的是摔的是左手和右脚，不会影响工作。	0
每次想到我的心就好伤，悄悄落泪了好几次了。	1
熟悉的店面，陌生的面孔。	2
”我用手使劲地想去打你，可是我是个很文明的女孩，还没有动过粗呢。	2
这时他突然说：“今天很热吗？	2
我说我又胖了，不漂亮了，不吃了，要减肥，而你总是反对的说：“胖点有什么？	0
可以这么看，也可以不这么看。	2
时不时地，会飘过纸钱燃烧过的残骸。	5
我下意识的赶紧下车，此时女儿已经走了过来，三人相见都是灿烂的笑脸，以至我们回到家中那难以掩抑的笑仍然挂在脸上。	0
你湿透的Ｔ恤、她勒红的胳膊，让我有一些心疼。	2
２００８年８月８日晚，第２９届奥运会开幕式在北京中国国家体育场——鸟巢成功举行。	0
这感觉就像在漫天遍野的贵州油菜花田里，嗅到那花的味道，我在花中笑。	0
牵线的都说手头的都是优秀的，拿什么衡量，除了钱，还有什么可以拿来在短时间内比较呢？	2
是的，连素来老实的我，都跟着你躲在二楼角落的教室外，用砸碎的可乐瓶玻璃渣划花成绩单，偷偷地把“第１８２名”改成了“第８２名”。	5
如果您没有能力去爱，请不要糟蹋它；如果您无法真心的去爱，请别玷污它；如果您只是生理需要，请不要侮辱它。	2
　”呜呼，逼老师下跪算哪种程度的“侮辱”呢？	1
春节和圣诞节，分别是中西方两个重要的节日，具有中西方文化的代表性。	5
我就没有再继续追问。	2
记得有一次我把学费丢了，一个人吓的不敢回家，蹲在马路边一直哭一直哭，后来妈妈找到我就抱着我对我说：“有什么事妈妈给你扛。	2
而我，似乎却从未送过他生日礼物，虽然只差两天。	1
今天上午把杂志拿到印刷厂，回到家时已是中午一时，正好有一位中国女留学生来我家拜年，使午餐增加了一点欢乐的气氛。	0
苍天，这是怎么了？	1
有一个顺口溜很生动：没有关系要找关系，找到关系就没有关系了。	2
两个小时候交流的过程，我一直禁锢着自己的思想，不知道该谈些什么才能适应他的优雅。	2
果真，他的这个闪念仅仅在主人家的小孩死后的第三天就变成了行动。	1
沈公听了听我说的，一直都在微笑，别的也不多说什么。	0
当我重新上场后，我变得安静了许多。	5
一个看期最多也就１０天左右。	5
据说像她这样的唇裂的孩子就算得到再好的治疗，也会留下淡淡的痕迹——更何况现在这个时候，估计不可能全部消散吧……难道就因为此她的大头照要出现在那些个八卦杂志上，接受人们的指指点点，流长飞短？	4
我在想，假如没有奥尼尔，今年的全明星肯定又逊色不少，假如没有奥尼尔，今年的全明星我们都不知道该看谁。	2
前些年，曾有一个书法组织借鉴围棋中的段位搞起了书法段位评级，但也没有制定出细致并且可供操作的等级标准。	2
青春花季的女生沉醉在浪漫的情感之中，自己却失去了公平竞争的机会，难道她不难受？	2
事实上，有这种恐惧感觉的远非王龙一人，“想好逃生路线了吗”的问题会时刻困扰着每一个学生和教师。	2
所有的快乐所有的愤怒所有的悲伤在此刻也复印的分外清晰。	2
它当然也不是……最好的，我们只是合适的时间，遇上了彼此。	0
想起那年那月，我们一起奋斗，有人成功，有人失败了。	0
正当人们对可口可乐收购汇源争论不休时，媒体再爆惊人消息，汇源果汁竟然是在开曼群岛注册的一家外资企业。	3
这让我想起一句网络名言：党也有难处，领导心里也不好受。	1
就有小王老师探出头来回答我，有人呢——	0
“媒体猜测她自责没能足够快地把孩子们带到安全位置”，但是，这种自责应该属于工作策略上的失误，虽说肯定有罪可在法理上是罪不当死的。	1
这一举动无疑再次让沉寂下来的周老虎事件又上了媒体的头条，并再次唤起了公众的记忆。	3
可是，你为什么不明白，你心中的哥哥虽然伤感颓废。	1
不就一次小小的口误嘛，哪儿那么多的感伤、感动、感悟？	2
上完课，心里一直不安。	2
大跃进，人民公社，现已成为社会学的研究题目。	5
前两年，凭着我一个月３０００多的工资津贴收入，但是每年支付的版面费就７０００以上，关键还得养家糊口啊！	2
最近看到一句很好笑的话，说，问究竟有多愁，恰是一群太监上青楼！	0
于是，每逢深夜，便不知不觉的想念。	2
每天，西齐佛都费很大劲把那块石头堆到山顶，然后，石头有自动地滚下来，于是，西齐佛又要把那块石头往上堆。	2
我认为这里是有区别，全球和亚洲是两个地理概念。	5
都不得而知。	2
脑袋里乱得一踏糊涂，新年伊始却没有一个全面的打算，想到工作就烦心！	2
与他再次联系，我的身边已经有了他（现在男友）。	5
我自认为读了书走了出来，有很多方式认识别人　，自己朝夕相处或者偶遇欣赏的尚且不尽人意，又怎么会相信相亲这样的方式呢！	2
点了一份葡萄酒生蚝和一份甜椒鸡肉。	5
老人很早就盼着我结婚的时候要来参加，要来我家住一段时间，可结婚时因为老人晕车没来了。	2
据１２月２４日《京华时报》报道：检察机关证实，杀害中国政法大学教授的犯罪嫌疑人付成励已经认罪，并于１２月５日被批准逮捕。	5
天已清亮，风仍然分明，而光阴的两岸，终究无法以避之。	2
是不是被你爸爸打的？	2
不论白天是怎样的喧嚣，不论阳光是怎样的明媚。	1
”我一边拿着正式驾照一边连声道谢。	0
不眠之夜，亮着灯的窗何止这一个？	1
可能是太静默了，我打开ＣＤ。	1
但取消高考的呼声竟然随着取消中国男足的呼声一路高涨，以致引起了日理万机的两会代表委员的重视。	3
”第二天上学时，儿子去得比平时都要早。	5
青春的咖啡是苦的，品起来满口是涩。	2
而我们在雪地上跑，看到树就摇，鸟一轰而散，树上的积雪一倾而下，躲闪不及浑身都是，我们拍去身上的雪，又去摇另外一棵树。	0
但想念的滋味，比咖啡苦，且不能回味，因为回味会更苦更涩。	2
晚上有人告诉我，其实一切都是借口，一切都是骗人的，有了钱，有了物质的保证，感情是可以培养的。	2
不应有恨。	1
古代诗词名家，写醉酒、少女怀春之类题材的不计其数，又何止是一个李清照，如果都以此作为评定其道德品性的“标准”，恐怕有很多都要被归类为道德败坏之徒。	4
有一次突发其想，打了个电话到她家，刚听到她父母的声音，我就吓得挂掉电话，还好那个时候电话刚普及，来电显示的业务并不多。	2
在慢慢经过我的身边时，我分明看到了疑惑。	2
男儿有泪不轻弹，所以男人习惯于把眼泪藏在心底，让它在血液里流动，这是文化传统的影响。	1
周末休息时间？	5
再怎么传播，一时半会儿人家也不会冷落圣诞节跟着你过春节的。	2
那天是最多的一次，虽然已经晕了，但我心里还是清楚的到送我回家，什么都没有发生，包括拥抱。	2
看着路边土地上冒出的各种小草小花。	5
一片一片，带血带泪！	1
”正在纳闷儿的时候，表弟穿着一身警服，匆匆忙忙地过来了。	2
曾经极尽灿烂绽放时的美丽曾一一落入我的眼眸。	0
那年她和父亲商量，建了楼房并且装璜，非常的漂亮，张罗着要为我娶老婆，看到别人羡慕的眼光，她开心地笑了，又回到了从前的自豪。	0
但我想一个聪明的女人还不至于约会一次就跟其上床吧？	2
那年，学校组织植树劳动，碰巧我身体不舒服，就没参加。	2
走过夕阳照耀下的粉墙黛瓦，爱情被遗忘在遥远的街角。	1
火车拉着时间在向前奔驰，我很偶然的坐在了最后一节车厢里最后的位置。	5
在得知噩耗的那一刻，虽是大家意料之中，却也感伤了许久！	1
吴双小孩的妈妈包瑞华和爸爸吴守桂昨天已经从亚利桑那州的基曼医院赶到了拉斯维加斯，因为他们两个都是轻伤，同其他几个人在那所医院治疗，所有重伤员都被直升机送到了拉斯维加斯的这所医院。	1
尤其不能适应的是，跟在后面的车子总会莫名其妙的摁喇叭，弄的我手忙脚乱，我谨记背过的交通规则，人行道前把车刹住，礼貌的等行人先过，又招来后面一顿臭骂。	2
我是谁生命中的过客，多年以后，谁又能记得我？	1
在恶质炒作恶性竞争下，想干娱乐媒体与明星之间有著剪不断理还乱的爱恨情愁。	2
鱼子酱，正宗鹅、鸭肝，野菰等稀奇的东西，我们总算试过。	0
一片触目惊心的深红，上面两个望而生畏的字——活着！	2
原来的热情，散落在陌生中。	1
油、盐、酱、醋怎么分工？	2
世态炎凉实际上是指关于我们现实中的人情冷暖，这也是我们许多人在现实中的困惑的地方。	1
北方人称麦子面粉为细粮，称其他五谷杂粮为粗粮。	5
想不到在赶編杂志的骨子眼上，从这个星期一开始，两台电脑同时中毒，ＷＯＲＤ失灵，不能打字、排版，也不能把文件复印到别的电脑上工作，真是惨！	1
那一刻，我才知道我左右摇摆不定的爱已经让他遍体鳞伤，我甚至觉得自己很无耻，一边欣然接受着爱我的人的呵护和照顾，一边却又苦苦的暗恋着他人……而我只能一遍遍忏悔的说着“对不起！	1
以为自己解脱，以为自己忘却，谁知到头来都是自欺欺人。	1
城市蚕食着农村，会有那么一天，炊烟成为历史和回忆。	2
像参加一个舞会，只不过，每个人都带着各自喜欢的假面，掩饰着内心的躁动和欲望，欢快地说着，肆意地笑着，勉强地活着。	1
父母还真的以为老莱是故意跌倒打滚的，见他老也爬不起来，笑着说：“莱子真好玩啊，快起来吧。	0
这一次也不用老师安排任务，同学们都主动地干起来，顿时教室里热气腾腾。	0
连续两日没有去练习瑜伽，两日前，隐约感觉练习的感觉不太清晰，但还是坚持着去了，有点强迫症似的。	2
这是个老虫迷告诉我的经验之谈。	5
不知道到底怎么了。	2
很多人都以为命运不公，婚姻不幸，其实，只是在岁月里遗失了曾经的真情，遗失了该有的宽容和应信守的承诺。	1
他们的理想早被机关中的惰性消磨了，于是反而游刃有余。	4
很多的不易让人难以回味。	2
最后一次见外婆是在０６年的５月份，那时外婆生活还可以自理，自己住在上海闹市区一条小弄堂的一间小房子里。	5
是你自愿的哦！	0
忐忑的心到了次日早上，收到麦家的第一个回复，很短的几个字，说什么呢。	2
一、暑假，寒假是否有假，有工资，且工资多少？	2
“陈发姑１８９４年１０月出生在瑞金武阳区石水乡下山坝大屋的一个贫苦农民家庭，两岁时父母双亡，被送给本村同是穷苦人的朱吉薰做童养媳。	1
再一次等待着凌晨３点的醒来，不知道今天晚上会被什么样的梦惊醒。	2
人生就这样总有些缺憾。	1
爱情就是一个使人说不清楚又说得清楚的东西，她会使人觉得幸福，也会使人觉得难过。	2
她很不适应的生活着，忍不住的时候也偶尔哼几句歌词，可被书房中的丈夫听见了，竟说她没教养。	1
我凝神屏气，想为纷繁的思绪找寻一块歇脚地，却发现，你已毫无征兆地包裹了我孤独的灵魂，我无法选择……	2
那份凄凉，有如寒冰浮在湖面，彻骨寒。	2
有时觉得自己像个傻瓜，自己在那瞎热心，最后别人却被人如此对待。	1
中国已经在全世界展现出越来越高的地位以及更强大的国际化梦想。	0
看着最近关于他的争论，我颇不以为然，感觉很没有必要。	4
有人在远行的车上，有人背井离乡，有人在暗自怀念，有人在无语悲伤，中秋，何止一种情怀？	1
人生真的是很难，太多的选择真的很难……	2
随着年龄的增长，我也感觉到母亲从来没享过我的福，我也从来没有关心过她，我的心中充满了内疚。	1
老公刚上飞机出差了，中午我们在家里把酒对饮。	0
我不敢这么做，因为我不认识她。	2
老姥外出总是将钥匙放到门框上，只有六七岁的我居然观察到了这个细节，有一次叫来几个小伙伴，搭起人梯，取下钥匙，打开门进去。	0
寂寞时，思念便是唯一。	1
朋友告诉我，储存电话和短信永不会满。	5
大学生是什么？	2
楼上楼下的距离只不过是短短的几十阶，可又走的那么漫长，那么遥远。	2
其实生活里有很多第一次呢。	0
何时你们好上的，不知道。	2
大家都在讨论刚才地震时的反应，只感觉恶心还想吐，难受死了！	2
天空开始阴暗，有如我的心情。	2
不过，我倒不担心，章子怡毕竟是在国外混的，这一组照片虽然尺度很大，但在国外绝对是可以被接受的，再说章子怡亲密的也是自己的男友，又不是偷情之类的恶行，想必不会造成太大的影响。	2
我们住的是五六十人一大间的集体宿舍，床挨着床人挤着人，又没有电风扇，夏夜里是很难入眠的，加上考前的紧张，失眠是很正常的事。	2
又从河南，购得碗莲数茎，植于瓷盆。	5
我不上大学已经快四分之一世纪，但知道每所大学都有一个简略的称谓，比如东大、南大、西大、北大、中大之类。	5
我想，它肯定饿了。	2
三生石不知丢在了哪里，我分明看到了奈何桥上那些来来回回，犹豫不决的痛苦身影。	1
一个人成长的过程为什么总是经受打击呢？	2
其实那些当时散落纷飞的情感并不需要与别人去分享，只是想静悄悄的把它们倒出来，然后再深深的埋藏。	2
都说公平是相对的，但是这相对的公平又有谁能够真正的保护？	2
“天下熙熙，皆为利来；天下攘攘，皆为利往”，这就是天命吗？	1
前几天基金会请了美国专家来和我们的医疗队的医生作学术交流，在谈到两个技术问题时，我问到：在美国谁是最好的呢？	5
好不容易把孩子哺养成人，希望找一个工作条件优秀一点，家庭条件殷实一些的对象，但事与愿违，很不称心。	4
真是象朱自清说的：时光它有脚啊！	2
早上还在做第一次的上机练习，中午就过去考试了。	2
老太太没有因为我这般唐突的疑问而激动，她只是嘟囔了一句话∶“他是皇军。	2
在等待检查结果的过程中，发现有一对老夫妻，年龄大约在７５岁左右，相互搀扶着在医院的诊治流程中缓慢但快乐的进行着。	0
如果没有了心爱的人，那么再繁华的城市，也不过空城一座。	1
我深爱的那个北方小城，不知是否还春色依旧。	2
广州市的新规定，在一定程度上证明了后一句话没大错。	0
这好办，政府花点钱搞个焰火晚会不就得了。	0
上了博客三个月了，也许兰惠在你们心里是个谜，猜想的太多太多，每次看到你们来我的家做客，兰惠心里特别高兴。	0
”他爸爸表示同意我的观点，不会再打他了。	0
有人说天命就是“天”的命令。	5
原来在这个世界是如此的可以将自己轻易的迷失，过往的行人，昏黄的街灯。	2
但是我还是强忍住，没有让你看见我掉眼泪。	1
身边，少了你，这世界，便成了一个人的世界。	1
似乎还没到，是在恐惧着未来？	2
刚才儿子发信息来说他的老师表杨我了，在班上读了我们的合同，还要求每个同学回家都和家长签定一个同样的合同。	0
为什么寄出的信件都没有回应？	2
１月１９日，网友曝光一组翻拍自某酒店的图片，图片反映的是数张疑似某市国土资源局进行公款吃喝的结帐单。	5
拜拜，走了，洗澡去了．．．．．	0
按照惯例，我赶忙龇牙咧嘴，左手抚在右臂上，做痛苦不堪状，“哎呀呀，痛死我啦！	1
那天夜里，我因为其它原因，悄悄的离开了我喜欢的一个圈子，当我退出的那一瞬间，我不知道怎么回事？	2
看着路上匆匆的行人，上班或回家，逛街或办事，当然也会有人悠闲的享受这冬日暖阳。	0
就像赵玫的书名一样—戴着镣铐的舞蹈。	1
牵得线多了，相得亲多了，愈发的觉得很难找到女子心里的那种所谓的爱情。	1
平日里，骑士与居士的关系最好，它们俩总是如影相随，老秃自知形貌丑陋总是远远的躲在角落里，就连觅食也是避让三分。	2
记得在外面不小心吃了不该吃的，恶心的３天不想吃东西。	1
我在继续寻找吧，同类。	2
为什么老拿８０后和９０后相比呢？	2
桃桃再一次叹息。	5
今天早上，我五点钟就起床了！	5
只不过，前一代人里好在还有个北岛，后一代人里却只有一个郭敬明。	1
有时散会后，我还跑到十八区戴顽君教授家煮即食面吃呢！	1
时光驹隙，日月如梭，２００７年最后一天转眼又到来。	5
看到她结婚，我高兴，因为听她说找到了一个感觉非常到位的爱人；可是我又很难过，一个人因为另一个人改变了人生的旅途，甚至宁可停滞在一个荒芜的角落里。	1
湖南卫视元宵晚会的那些，喧嚣气氛，把自己衬托的更加寂寞。	1
谁叫我是我孙女的奶奶呢？	0
破了，再嚼几下继续吹，然后大声的笑，安静的校园里总能听到我们爽朗的笑声，又或者买几个棒棒糖。	0
姚明在场下乐了，他再也不会像０４年雅典怒仍毛巾，他已经忘记曾经活在西班牙的阴霾下，今天这帮男人决定冲出伊比利亚阴霾！	0
多情自不被多情扰，为什么，因为多情的人也为自己是否会遭遇情感的伤害所伤害。	2
去年火炬在巴黎传递，结果一夜间塑造了一位“民族英雄”金晶，那几天媒体不惜采用大量篇幅来报道金晶的“英雄事迹”。	2
对雪的记忆，随着我的漂泊而慢慢被淡忘。	1
在三人成虎、众口铄金的中华大地上，发生过很多无谓的口水之争。	2
或许是有生以来的第一顿大餐呢！	0
这样一想便有些释然。	0
这也是很多女性朋友婚姻中的感悟。	2
公司旁边的校园里也传来了孩子们的一片欢呼声。	0
爱就要真实地体现，说爱了就要坚守，不要说我用这个我来爱你，用那个我来爱别人。	4
参与的人不多，但却众口异词。	2
一切又都是那么潮湿，潮湿到仿佛能看到空气中的水分子。	2
大学就再也没有《同桌的你》了。	1
奥运加油的口号伴随着有节奏的掌声也从看台的四面八方传来。	0
中国的水是太不值钱，一吨才两块，我每月交四块钱会觉得很少，不知幼儿园一个月多少。	4
如果你心存信念的话，总有一天会成功的。	0
最后，你不曾欺骗任何人，而我却是唯一被你骗的人。	2
《二十四孝图》里有一个《老莱娱亲》的故事，讲的是春秋时，楚国有位隐士，名叫老莱子。	5
“我们刚才问了，问一个外地人的”，“你们为什么不去问外国人”？	4
她欣然接受，跟在他的身后，来到一个阶梯下。	0
俺那张去南京的票，当然属于不命好的，嫁不出去的孩子啊。	1
说实话，现阶段，我还是属于指望别人不用，或者用少一些，需要检讨。	1
却发现，任手握得再紧也无法留住。	1
我听到你在大喊着我的名字，直到歇斯底里，直到眼泪横流。	2
本学期刚开学，我就写了博客，表达了对学生跳楼的惋惜。	1
青春期的男女孩表现不一，家长的担心也不一。	2
人总要给自己一段冷静的时间释怀一切不愿面对的东西。	1
只是，我清楚地记得，我，在刚刚接受一个男孩子的表白之后，才遇到了沉默寡言的你。	5
三天前带着满身的疲惫从长沙回到了广东，很想静静的休息一段时间，自己还没有缓过神来。	1
雨点由密变疏，我继续行走。	5
我诚心诚意的对他说对不起。	1
我深信大部分孩子都是孝的，只是有时候不是很顺，有时候能力有限，有时候有些话说不出口，有时候有些事事与愿违。	2
为了发泄心中的闷，为了填补心灵的空虚，为了弥补婚姻中的一点遗憾，编织了一个虚幻的爱情梦。	2
”兮然笑了……	0
于是，信了，一些冥冥中无法思量无法推却的邂逅，就是那样的突如其来，在讶异和决然的欢喜里，如前生本已亲近过一般，就这样肆无忌惮的尽兴起来。	0
一个夜晚，阻隔了阳光，阻隔了明亮。	1
你若到街市逛逛，就可以看到不少的生人参上市，其价非昂，使人误认为是小萝葡。	3
我听说过，螳螂和蝎子在交配以后，雄性都会被雌性吃掉。	5
为了生活下去，延续自己的生命，他们有其它的生活选择吗？	1
总的来说，可能对得起自己的感受，可是不召别人和社会的喜爱。	1
我们不敢肯定中国的政府部门是不是都安装了微软的系统，但可以确定的是，肯定有相当一部分甚至是绝大部分政府部门的电脑安装了微软系统。	5
那就是孤独，藏在泪珠儿里的孤独！	1
后来，摩托罗拉中文机问世了，我又适时的另置了一部，当然这是后话。	0
所以我非常能理解那些遇难的乡亲们所承受的伤痛。	1
但我总觉得自己做得不够好，总是对自己的期望和要求更高，有一次喝多了，在领导面前失态的说了很多话。	2
但是我发现，我不能每天都去照顾它。	2
而且一分钱都不花！	0
水栽的绿萝曾被同事分了几枝去，只是奇怪着同样的过程，却不同的结果。	3
妈妈也有爸爸陪在身边了，外公得了不治症，我年老的外公，你是我至亲的唯一一个老人。	2
无疑作为菜贩子和商人，他们不会看不到这一差价，如果有钱赚，他们也不会放弃这一机会，除非在采购和销售的中间环节出现了过高的成本支出让商人们无得可图。	1
这世界上，没有什么能一如继往，没有什么能永垂不朽。	1
为什么我们不能尝试变通，为自己以及那段已经划上句号的感情，找到一条更适合路呢？	2
谁能给我一个圆满的答案？	2
打开，是满满的金黄金黄的熟红薯干。	0
就算我被朋友搞到遍体鳞伤，还会在那里心存侥幸，他不是故意的，她不是故意的。	1
女儿走了，去看她即将大学毕业的女儿，在这跟我一起住了十几天，她是高中数学老师，平时都很忙　，带毕业班就更忙，而且还要照顾自己的小家，老话说：因祸得福。	2
手机短信响了，是Ｍｒ　Ｄ：“再次回到学校，看到我们共同战斗过的地方，很是感伤”Ｄ是天津人，今天依然在车站送别同学，坚守最后一班岗。	1
不过结局是很让人放心的，其中一个出国了；一个自焚了；一个被关在的疗养院。	0
你在做什么？	5
我路过库尔勒时，看见卖香梨的老乡，买了十公斤只花了一元钱。	0
报刊上时常有军朝的钢笔画发表；网络上不经意的点击，会有军朝的钢笔画不知道从那个被爱情遗忘的角落蹦出来。	0
奶奶，没想到您今天就离我们而去了。	1
世间的事情就是有很多的无奈，更何况我们都在经历的，也是我们最无法预知的，也是最使人心醉的，更是使人最容易的心碎的爱情呢！	1
处在这样一个朝代中，朝代的更替是他一介文人阻止得了的吗？	5
哄抢事件是典型的乌合之众的临时聚集，人在那种环境中不受心智的指挥，而被不切实的高水平欲望控制，对于一些人来说，甚至只是从众心理或者无秩序快感的爆发。	2
ＮＯ．２关于夺金项目	5
公司的活动连续进行四天，今天是最后一天，决赛与颁奖会同时进行。	5
富贵遭受了一次又一次的致命打击依然在努力生存，相比之下我是无地自容的。	2
今天，我的楼房停电了，没有电视和音乐的声音，只有楼房的轰鸣被风云托举到高楼的窗口。	2
我却这样的燃烧着他们的希望。	2
可以肯定的是，你不会看到。	1
当我一个人站在那个门口。	5
他们一个推一个，而我却满心欢喜地以为看到了希望，谁知道他们车轮一番到最后，竟然是给我一个枪毙的结果。	2
当我放下书本，通过人大门口天桥的时候，身边匍匐着的浑身脏乱的老人晃动着要钱的茶缸，丢下几块钱后，我赶快逃走。	1
许多事情总是想象比现实更美，相逢如是，离别亦如是，当现实的情形不按照理想的情形发展，事实出现与心愿不统一的结局时，遗憾便产生了。	1
５）最轻松的中国人是弱智者。	1
有关医疗的书架就会有医院的招牌广告，有关汽车杂志的书架也会看到汽车厂商的宣传品，还有音乐书籍跟乐器商，家居书籍跟家具厂家，体育书籍跟运动服装厂商等等，类似这样的组合，几乎是随处可见的。	5
走过了一些路后，就不再企求天长地久、地老天荒的童话。	5
